,name,year,genre,rate,voter,director,star,country,company,budget,gross
574,Hazlo Como Hombre,(2017), Comedy            ,5.6,910,Nicolás López,"Mauricio Ochmann,Alfonso Dosal,Humberto Busto,|,See full cast & crew,","Chile,Mexico","Sobras International Pictures,A Toda Madre Entertainment,Bh5,See more »,",,"$2,534,252,"
575,Mannen som elsket Yngve,(2008)," Comedy, Drama, Music            ",7.0,"4,040",Stian Kristiansen,"Rolf Kristian Larsen,Arthur Berning,Ida Elise Broch,|,See full cast & crew,",Norway,"Motlys,See more »,",,
576,Solo,(IV) (2013), Thriller            ,5.9,"1,262",Marcelo Briem Stamm,"Patricio Ramos,Mario Verón,Carlos Echevarría,|,See full cast & crew,",Argentina,"TLA Releasing,Artymánia,Swift Productions,See more »,","$30,000",
577,La Mission,(2009), Drama            ,7.1,"1,629",Peter Bratt,"Benjamin Bratt,Alex Hernandez,Christopher Borgzinner,|,See full cast & crew,",USA,"5 Stick Films,See more »,","$3,000,000","$1,040,000,"
578,Walk on Water,(2004)," Drama, Mystery, Thriller            ",7.4,"6,228",Eytan Fox,"Lior Ashkenazi,Knut Berger,Caroline Peters,|,See full cast & crew,","Israel,Sweden","Israeli Film Fund,Lama Films,Fond Européen Média,See more »,",,"$2,712,736,"
579,Gohatto,(1999)," Drama, History, Thriller            ",6.9,"6,544",Nagisa Ôshima,"Takeshi Kitano,Ryûhei Matsuda,Shinji Takeda,|,See full cast & crew,","Japan,France,UK","Oshima Productions,Shôchiku Eiga,Kadokawa Shoten Publishing Co.,See more »,",,"$47,234,"
580,Le goût des autres,(2000)," Comedy, Drama, Romance            ",7.3,"8,358",Agnès Jaoui,"Anne Alvaro,Jean-Pierre Bacri,Alain Chabat,|,See full cast & crew,",France,"Canal+,France 2 Cinéma,Les Films A4,See more »,",,"$635,282,"
581,The Falls,(II) (2012)," Drama, Romance            ",6.4,"1,822",Jon Garcia,"Nick Ferrucci,Benjamin Farmer,Brian J. Saville Allard,|,See full cast & crew,",USA,"Lake Productions,See more »,",,
582,How to Survive a Plague,(2012)," Documentary, History, News            ",7.6,"3,404",David France,"Peter Staley,Larry Kramer,Iris Long,|,See full cast & crew,",USA,"Public Square Films,Ninety Thousand Words,Ted Snowdon Foundation,See more »,",,"$132,055"
583,The Falls: Covenant of Grace,(2016)," Drama, Romance            ",7.1,445,Jon Garcia,"Nick Ferrucci,Benjamin Farmer,Curtis Edward Jackson,|,See full cast & crew,",USA,"Lake Productions,FauxMeme Productions,Lakey Productions,See more »,",,
584,Make the Yuletide Gay,(2009)," Comedy, Romance            ",6.4,"2,944",Rob Williams,"Keith Jordan,Wyatt Fenner,Steve Callahan,|,See full cast & crew,",USA,"Guest House Films,See more »,",,
585,Bickford Shmeckler's Cool Ideas,(2006)," Comedy, Romance            ",5.8,"3,094",Scott Lew,"Patrick Fugit,Olivia Wilde,Deon Richmond,|,See full cast & crew,",USA,"Depth of Field,Pillar Squared,Piller Squared/The Segan Company,See more »,","$1,000,000",
586,Yazi Tura,(2004), Drama            ,7.7,"4,813",Ugur Yücel,"Kenan Imirzalioglu,Olgun Simsek,Bahri Beyat,|,See full cast & crew,","Turkey,Greece","Cinegram,Eurimages,Mahayana Film,See more »,","€1,440,000",
587,August,(III) (2011)," Drama, Romance            ",5.9,"1,574",Eldar Rapaport,"Murray Bartlett,Edward Conna,Adrian Gonzalez,|,See full cast & crew,",USA,,,
588,Front Cover,(2015)," Comedy, Drama, Romance            ",6.0,740,Ray Yeung,"Jake Choi,James Chen,Jennifer Neala Page,|,See full cast & crew,",USA,"NewVoice Production,See more »,",,"$26,305,"
589,Nasty Baby,(2015), Drama            ,5.6,"2,033",Sebastián Silva,"Sebastián Silva,Tunde Adebimpe,Kristen Wiig,|,See full cast & crew,","USA,Chile","Fabula,Funny Balloons,Versatile,See more »,",,"$79,800,"
590,El otro lado de la cama,(2002)," Comedy, Drama, Musical            ",6.6,"4,944",Emilio Martínez Lázaro,"Ernesto Alterio,Paz Vega,Guillermo Toledo,|,See full cast & crew,",Spain,"Impala,Telecinco,Telespan 2000,See more »,",,
591,Drink Me,(2015)," Drama, Horror            ",3.7,142,Daniel Mansfield,"Chris Ellis-Stanton,Emmett Friel,Darren Munn,",UK,"Mansfield Dark Productions,See more »,","£1,000",
592,Mulberry St,(2006)," Horror, Sci-Fi, Thriller            ",5.6,"5,218",Jim Mickle,"Nick Damici,Kim Blair,Ron Brice,|,See full cast & crew,",USA,"Belladonna Productions,Mulberry Street Films LLC,See more »,","$60,000",
593,Imaginary Heroes,(2004)," Comedy, Drama            ",7.2,"9,056",Dan Harris,"Sigourney Weaver,Jeff Daniels,Emile Hirsch,|,See full cast & crew,","USA,Germany,Belgium","ApolloProMedia GmbH & Co. 1. Filmproduktion KG (I),QI Quality International GmbH & Co. KG,Signature Pictures,See more »,","$4,000,000","$228,524,"
594,Monster Pies,(2013)," Drama, Romance            ",6.4,"2,273",Lee Galea,"Tristan Barr,Lucas Linehan,Rohana Hayes,|,See full cast & crew,",Australia,"Indie Melbourne Productions,See more »,","AUD 30,000",
595,Los héroes del mal,(2015), Drama            ,6.2,717,Zoe Berriatúa,"Emilio Palacios,Jorge Clemente,Beatriz Medina,|,See full cast & crew,",Spain,"Bestia Produce,Nadie es Perfecto,Pokeepsie Films,See more »,",,
596,The Groomsmen,(2006)," Comedy, Drama, Music            ",6.2,"4,129",Edward Burns,"Edward Burns,Matthew Lillard,Brittany Murphy,|,See full cast & crew,",USA,"Marlboro Road Gang Productions,Bauer Martinez Studios,Blue Rider Pictures,See more »,","$3,000,000","$128,585,"
597,Kicking Out Shoshana,(2014)," Comedy, Sport            ",4.9,295,Shay Kanot,"Oshri Cohen,Gal Gadot,Eli Finish,|,See full cast & crew,",Israel,"Artza Productions,United King Films,See more »,",,
598,Luster,(2002)," Comedy, Drama            ",5.4,"1,074",Everett Lewis,"Justin Herwick,B. Wyatt,Shane Powers,|,See full cast & crew,",USA,"Film Research Unit,Form A 2042 Films,Filmart Production,See more »,",,
599,Partner,(2007)," Comedy, Drama, Romance            ",5.7,"9,620",David Dhawan,"Salman Khan,Govinda,Lara Dutta,|,See full cast & crew,",India,"Eros International,K Sera Sera,Sohail Khan Production,See more »,","INR 20,000,000","$1,062,840"
600,I Want Your Love,(2012)," Drama, Romance            ",4.8,"1,097",Travis Mathews,"Jesse Metzger,Brontez Purnell,Ben Jasper,|,See full cast & crew,",USA,"Naked Sword,See more »,","$80,000",
601,Chacun sa vie,(2017)," Comedy, Drama            ",4.3,210,Claude Lelouch,"Eric Dupond-Moretti,Johnny Hallyday,Nadia Farès,|,See full cast & crew,",France,"Les Films 13,Davis-Films,France 2 Cinéma,See more »,","€7,000,000",
602,Sol Goode,(2003)," Comedy, Romance            ",5.5,"1,075",Danny Comden,"Amanda Anka,Jason Bateman,Beau Baxter,|,See full cast & crew,",USA,"After the Edge Films,Immortal Entertainment,Newman/Tooley Films,See more »,","$3,000,000",
603,The Vintner's Luck,(2009)," Drama, Fantasy, Romance            ",5.7,701,Niki Caro,"Jérémie Renier,Keisha Castle-Hughes,Patrice Valota,|,See full cast & crew,","New Zealand,France","New Zealand Film Commission,New Zealand Film Production Fund,Ascension Films,See more »,","€8,500,000",
604,Tony,(I) (2009)," Drama, Horror, Thriller            ",6.2,"2,911",Gerard Johnson,"Peter Ferdinando,Greg Kam,Ricky Grover,|,See full cast & crew,",UK,"Abbott Vision,Chump Films,Dan McCulloch Productions,See more »,",,
605,Survive Style 5+,(2004)," Fantasy, Mystery, Romance            ",7.7,"8,591",Gen Sekiguchi,"Tadanobu Asano,Reika Hashimoto,Kyôko Koizumi,|,See full cast & crew,",Japan,"Tohokushinsha Film Corporation (TFC),See more »,",,
606,Dependencia sexual,(2003), Drama            ,6.0,744,Rodrigo Bellott,"Alexandra Aponte,Roberto Urbina,Jorge Antonio Saavedra,|,See full cast & crew,","Bolivia,USA","BoSD Films LLC,Bods Film LLC,See more »,",,
607,L'imbalsamatore,(2002)," Drama, Romance            ",7.0,"1,821",Matteo Garrone,"Ernesto Mahieux,Valerio Foglia Manzillo,Elisabetta Rocchetti,|,See full cast & crew,",Italy,"Fandango,Ministero per i Beni e le Attività Culturali (MiBAC),See more »,",,"$55,606,"
608,Happy Campers,(2001), Comedy            ,5.6,"2,474",Daniel Waters,"Brad Renfro,Dominique Swain,Keram Malicki-Sánchez,|,See full cast & crew,",USA,"DiNovi Pictures,See more »,","$15,000,000",
609,Like Cattle Towards Glow,(2015)," Drama, Sci-Fi            ",4.6,176,,"Nicolas Hau,Gabriel Norman,E.D. Yang,|,See full cast & crew,","Germany,France,Canada","Jürgen Brüning Filmproduktion,See more »,",,
610,Heights,(2005)," Drama, Romance            ",7.0,"4,389",Chris Terrio,"Elizabeth Banks,Glenn Close,James Marsden,|,See full cast & crew,",USA,"Merchant Ivory Productions,See more »,",,"$1,158,405,"
611,Women Talking Dirty,(1999)," Comedy, Romance            ",6.3,569,Coky Giedroyc,"Helena Bonham Carter,Gina McKee,Eileen Atkins,|,See full cast & crew,",UK,"Jean Doumanian Productions,Petunia Productions,Rocket Pictures,See more »,","$5,000,000",
612,The Task,(2011), Horror            ,4.3,"3,081",Alex Orwell,"Alexandra Staden,Victor McGuire,Sean McConaghy,|,See full cast & crew,",USA,"After Dark Films,See more »,",,
613,Wild Side,(2004)," Drama, Romance            ",6.5,919,Sébastien Lifshitz,"Stéphanie Michelini,Yasmine Belmadi,Edouard Nikitine,|,See full cast & crew,","France,Belgium,UK","Maïa Films,YC Alligator Film,Zephyr Films,See more »,",,"$15,355,"
614,Telstar: The Joe Meek Story,(2008)," Biography, Drama, Music            ",6.5,"1,446",Nick Moran,"Con O'Neill,Kevin Spacey,Pam Ferris,|,See full cast & crew,",UK,"Aspiration Films,See more »,","£1,250,000",
615,The Blackout,(2013), Comedy            ,2.7,422,Matt Hish,"Michael Graziadei,Scott Rosa,Flood Reed,|,See full cast & crew,",USA,"Glossy Pictures,La Dolce Vita Inc.,See more »,","$1,300,000",
616,C.S.A.: The Confederate States of America,(2004)," Comedy, Drama, War            ",6.4,"4,443",Kevin Willmott,"Greg Kirsch,Renee Patrick,Molly Graham,|,See full cast & crew,",USA,"Hodcarrier Films,See more »,",,"$671,122,"
617,F. est un salaud,(1998)," Drama, Music, Romance            ",7.0,"2,228",Marcel Gisler,"Frédéric Andrau,Vincent Branchet,Urs Peter Halter,|,See full cast & crew,","France,Switzerland","Vega Film,Avventura Films,Arena Films,See more »,",,
618,The Rainbow Bridge Motel,(2018)," Comedy, Romance            ",0.0,0,,"Wilson Jermaine Heredia,Diane Gaidry,Josie DiVincenzo,|,See full cast & crew,",USA,,,
619,Desde allá,(2015)," Drama, Romance            ",6.6,"2,891",Lorenzo Vigas,"Alfredo Castro,Luis Silva,Jericó Montilla,|,See full cast & crew,","Venezuela,Mexico","Factor RH Producciones,Malandro Films,Lucia Films,See more »,",,"$30,108,"
620,Kiss the Bride,(2007)," Comedy, Romance            ",5.8,"1,455",C. Jay Cox,"Tori Spelling,Philipp Karner,James O'Shea,|,See full cast & crew,",USA,"Shadow Factory,here! Films,See more »,","$500,000","$31,937,"
621,Hors les murs,(2012)," Drama, Romance            ",6.6,"1,210",David Lambert,"Matila Malliarakis,Guillaume Gouix,David Salles,|,See full cast & crew,","Belgium,Canada,France","Frakas Productions,Boréal Films,Balthazar Productions,See more »,",,
622,"Sex, Death and Bowling",(2015)," Comedy, Drama, Family            ",5.2,297,Ally Walker,"Joshua Rush,Adrian Grenier,Joanna Ranee Wood,|,See full cast & crew,",USA,,,"$5,236,"
623,Parada,(2011)," Comedy, Drama            ",7.3,"10,446",Srdjan Dragojevic,"Nikola Kojo,Milos Samolov,Hristina Popovic,|,See full cast & crew,","Serbia,Slovenia,Croatia,France,Republic of Macedonia,UK","Delirium,Eurimages,Film and Music Entertainment (F&ME),See more »,","€1,300,000",
624,Bridegroom,(2013), Documentary            ,7.9,"4,150",Linda Bloodworth-Thomason,"Cindy Bitney,David Crone,Jessica Mitchell,|,See full cast & crew,",USA,"Organica Music Group,See more »,","$385,000",
625,Violette,(2013)," Biography, Drama, Romance            ",7.1,"1,710",Martin Provost,"Emmanuelle Devos,Sandrine Kiberlain,Olivier Gourmet,|,See full cast & crew,","France,Belgium","TS Productions,France 3 Cinéma,Climax Films,See more »,",,
626,Bastard,(I) (2015), Horror            ,4.6,754,,"Rebekah Kennedy,Ellis Greer,Dan Creed,|,See full cast & crew,",USA,"Big Bad Film,See more »,","$287,000",
627,Adam & Steve,(2005)," Comedy, Drama, Music            ",6.0,"2,823",Craig Chester,"Craig Chester,Malcolm Gets,Parker Posey,|,See full cast & crew,",USA,"Funny Boy Films,See more »,",,"$309,384,"
628,Hellbent,(2004)," Horror, Thriller            ",5.5,"2,141",Paul Etheredge,"Dylan Fergus,Bryan Kirkwood,Hank Harris,|,See full cast & crew,",USA,"Sneak Preview Entertainment,See more »,",,"$187,786,"
629,The 24th Day,(2004), Thriller            ,6.6,"3,313",Tony Piccirillo,"James Marsden,Scott Speedman,Sofía Vergara,|,See full cast & crew,",USA,"Big Teddy Films,Nazz Productions,See more »,","$1,000,000","$14,107,"
630,The Architect,(2006), Drama            ,5.6,"1,050",Matt Tauber,"Anthony LaPaglia,Viola Davis,Isabella Rossellini,|,See full cast & crew,",USA,"Sly Dog Films,HDNet Films,See more »,",,"$12,644,"
631,Notre paradis,(2011)," Crime, Drama, Romance            ",5.7,"1,186",Gaël Morel,"Stéphane Rideau,Dimitri Durdaine,Béatrice Dalle,|,See full cast & crew,",France,"Alfama Films,Rhône-Alpes Cinéma,Région Rhône-Alpes,See more »,","€600,000",
632,Como una novia sin sexo,(2016)," Comedy, Drama, Romance            ",6.0,260,Lucas Santa Ana,"Javier De Pietro,Agustín Pardella,Marcos Ribas,|,See full cast & crew,",Argentina,"Sombracine Producciones,See more »,","$400,000",
633,American Translation,(2011), Drama            ,5.4,685,,"Lizzie Brocheré,Pierre Perrier,Karl E. Landler,|,See full cast & crew,",France,"Toloda,L.C.J. Editions & Productions,Sama Productions,See more »,",,
634,Tiger Orange,(2014), Drama            ,6.6,"1,010",Wade Gasque,"Mark Strano,Frankie Valenti,Gregory Marcel,|,See full cast & crew,",USA,,"$100,000",
635,Capital Games,(2013), Romance            ,5.5,496,Ilo Orleans,"Rebekah Apodaca,Lena Ann Balambao,Cristo Cabrera,|,See full cast & crew,",USA,"G.A. Hauser Collection,ad hoc productions,See more »,","$200,000",
636,"Les garçons et Guillaume, à table!",(2013), Comedy            ,6.7,"6,678",Guillaume Gallienne,"Guillaume Gallienne,André Marcon,Françoise Fabian,|,See full cast & crew,","France,Belgium","LGM Productions,Rectangle Productions,Don't Be Shy Productions,See more »,",,
637,Le refuge,(2009), Drama            ,6.4,"2,368",François Ozon,"Isabelle Carré,Louis-Ronan Choisy,Pierre Louis-Calixte,|,See full cast & crew,",France,"Eurowide Film Production,FOZ,France 2 Cinéma,See more »,",,"$34,422,"
638,Aaron Albeit a Hero,(2009)," Action, Comedy, Thriller            ",4.5,121,Paul Bright,"Matthew Burnett,Rafiel Soto,Tony Bottorff,|,See full cast & crew,",USA,"Paul Bright Films,Silly Bunny Pictures,See more »,",,
639,The Marriage,(2017)," Drama, Romance            ",7.1,149,Blerta Zeqiri,"Alban Ukaj,Adriana Matoshi,Genc Salihu,|,See full cast & crew,","Kosovo,Albania","Beze,Bunker Film Plus,See more »,","€447,100",
640,West of Eden,(2017)," Drama, Romance            ",4.6,129,Alastair Riddell,"Kieran Foster,Luke Thompson,Peter Hansen,|,See full cast & crew,",New Zealand,"Little Red Hen Pictures,Hilltop Films,See more »,",,
641,Valentine Road,(2013), Documentary            ,7.1,"1,253",Marta Cunningham,"James Bing,Jeremy Bing,Rosalie Black,|,See full cast & crew,",USA,"Bunim-Murray Productions (BMP),Eddie Schmidt Productions,See more »,",,
642,These Foolish Things,(2005)," Comedy, Drama, Romance            ",5.9,279,Julia Taylor-Stanley,"Charlotte Lucas,Craig Rooke,Julia McKenzie,|,See full cast & crew,",UK,"Micro Fusion 2004-4,These Foolish Things Ltd.,See more »,","£6,000,000",
643,Magnifica presenza,(2012)," Comedy, Drama, Fantasy            ",6.7,"4,457",Ferzan Ozpetek,"Elio Germano,Margherita Buy,Vittoria Puccini,|,See full cast & crew,",Italy,"Fandango,Faros Film,Rai Cinema,See more »,",,
644,Speedway Junky,(1999)," Crime, Drama, Romance            ",5.3,"1,505",Nickolas Perry,"Richard Balin,Jaime Bergman,Jesse Bradford,|,See full cast & crew,",USA,"Magic Entertainment Inc.,Golan-Globus Productions,Miracle Entertainment,See more »,","$1,000,000","$17,127"
645,Big Eden,(2000)," Comedy, Drama, Romance            ",7.4,"3,721",Thomas Bezucha,"Arye Gross,Eric Schweig,Tim DeKay,|,See full cast & crew,",USA,"Chaiken Films,See more »,",,"$512,451,"
646,My Brother... Nikhil,(2005)," Drama, Romance, Sport            ",7.4,983,Onir,"Sanjay Suri,Juhi Chawla,Purab Kohli,|,See full cast & crew,",India,"Four Front Films,See more »,",,
647,Day Zero,(2007), Drama            ,6.0,"2,638",Bryan Gunnar Cole,"Elijah Wood,Chris Klein,Jon Bernthal,|,See full cast & crew,",USA,"Indalo Productions,See more »,","$2,000,000","$13,800,"
648,Chacun sa nuit,(2006), Drama            ,5.5,"1,161",,"Lizzie Brocheré,Arthur Dupont,Guillaume Baché,|,See full cast & crew,","France,Denmark","Toloda,Zentropa Entertainments,Liberator Productions,See more »,","€1,400,000","$18,435,"
649,Cibrâil,(2011)," Drama, Romance            ",5.1,452,Tor Iben,"Sinan Hancili,Engin Sert,Martina Hesse,|,See full cast & crew,",Germany,"Feel Bad Movies,See more »,",,
650,Kissing Darkness,(2014)," Comedy, Horror, Thriller            ",3.7,206,James Townsend,"Nick Airus,Allusia Alusia,Sean Benedict,|,See full cast & crew,",USA,"In the Pink Productions,Kerwi,Kissing Darkness,See more »,","$30,000",
651,Home of Phobia,(2004)," Comedy, Romance            ",5.4,"1,454",Ryan Shiraki,"Sam Huntington,Marla Sokoloff,Mike Erwin,|,See full cast & crew,",USA,"Element Films,L.I.F.T. Production,Persistent Entertainment,See more »,",,"$10,462,"
652,El tercero,(2014)," Drama, Romance            ",6.1,524,Rodrigo Guerrero,"Carlos Echevarría,Emiliano Dionisi,Nicolás Armengol,",Argentina,"Twins Latin Films,See more »,",,
653,Gekijouban Sekaiichi hatsukoi: Yokozawa Takafumi no baai,(2014)," Animation, Romance            ",8.0,160,Chiaki Kon,"Tôru Furuya,Yui Horie,Ken'yû Horiuchi,|,See full cast & crew,",Japan,"Studio DEEN,See more »,",,
654,Ang pagdadalaga ni Maximo Oliveros,(2005), Drama            ,7.1,"1,405",Auraeus Solito,"Nathan Lopez,Soliman Cruz,J.R. Valentin,|,See full cast & crew,",Philippines,"Cinemalaya Foundation,UFO Pictures,See more »,",,
655,En la Gama de los Grises,(2015)," Drama, Romance            ",6.2,"1,599",Claudio Marcone,"Francisco Celhay,Emilio Edwards,Daniela Ramírez,|,See full cast & crew,",Chile,"Tantan Films,Lucho Film,See more »,",,
