,name,year,genre,rate,voter,director,star,country,company,budget,gross
370,Timecode,(2000)," Drama, Romance            ",6.2,"6,187",Mike Figgis,"Jeanne Tripplehorn,Stellan Skarsgård,Salma Hayek,|,See full cast & crew,",USA,"Screen Gems,Red Mullet Productions,See more »,","$4,000,000","$945,041,"
371,Addicted to Fresno,(2015)," Comedy, Drama            ",5.4,"1,913",Jamie Babbit,"Judy Greer,Natasha Lyonne,Malcolm Barrett,|,See full cast & crew,",USA,"Gamechanger Films,Leeden Media,Lakeview Productions,See more »,",,
372,Ha-Sodot,(2007)," Drama, Romance            ",7.0,"1,771",Avi Nesher,"Fanny Ardant,Ania Bukstein,Michal Shtamler,|,See full cast & crew,","France,Israel","Artomas Communications,Metro Communications,Tu Vas Voir Productions,See more »,",,"$122,094,"
373,Me Him Her,(2015)," Comedy, Romance            ",5.4,"1,328",Max Landis,"Dustin Milligan,Luke Bracey,Emily Meade,|,See full cast & crew,",USA,"Big Beach Films,See more »,","$5,000,000",
374,Signature Move,(2017)," Comedy, Drama, Romance            ",5.8,305,Jennifer Reeder,"Fawzia Mirza,Shabana Azmi,Sari Sanchez,|,See full cast & crew,",USA,"Newcity's Chicago Film Project,Full Spectrum Features,Black Apple Media,See more »,",,"$31,080,"
375,The Monkey's Mask,(2000)," Crime, Mystery, Thriller            ",5.1,"1,395",Samantha Lang,"Susie Porter,Kelly McGillis,Abbie Cornish,|,See full cast & crew,","Australia,Canada,France,Italy,Japan","Arenafilm,Asmik Ace Entertainment,Canal+,See more »,",,"$45,826,"
376,Sordid Lives,(2000)," Comedy, Romance            ",6.8,"2,622",Del Shores,"Delta Burke,Bonnie Bedelia,Olivia Newton-John,|,See full cast & crew,",USA,"Daly-Harris Productions,Davis Entertainment Classics,Sordid Lives LLC,See more »,",,"$1,111,273"
377,The Adventures of Beatle,(2015)," Comedy, Drama, Thriller            ",5.7,"2,492",Donna Robinson,"Ever Carradine,Michele Hicks,Jeffrey Dean Morgan,|,See full cast & crew,",USA,"Big Easy Pictures,Side Tracked Pictures,See more »,",,
378,The Unseen,(I) (2016)," Action, Horror, Sci-Fi            ",5.6,294,Geoff Redknap,"Aden Young,Camille Sullivan,Julia Sarah Stone,|,See full cast & crew,",Canada,"Goonworks Films,See more »,",,
379,Dark,(I) (2015)," Drama, Thriller            ",4.8,"1,787",Nick Basile,"Whitney Able,Alexandra Breckenridge,Michael Eklund,|,See full cast & crew,",USA,"ADIUVO Productions,Blackout,Clayface Pictures,See more »,","$400,000",
380,Gracie,(2007)," Biography, Drama, Sport            ",6.2,"3,822",Davis Guggenheim,"Carly Schroeder,Andrew Shue,Elisabeth Shue,|,See full cast & crew,",USA,"Elevation Filmworks,Picturehouse,Ursa Major Films LLC,See more »,","$9,000,000","$2,955,039,"
381,Je te mangerais,(2009)," Drama, Music            ",5.7,"1,111",Sophie Laloy,"Judith Davis,Marc Chapiteau,Fabienne Babe,|,See full cast & crew,",France,"ICE3,Studio 37,Rhône-Alpes Cinéma,See more »,","€3,000,000",
382,101 Reykjavík,(2000)," Comedy, Romance            ",6.9,"8,865",Baltasar Kormákur,"Hilmir Snær Guðnason,Victoria Abril,Hanna María Karlsdóttir,|,See full cast & crew,","Iceland,Denmark,France,Norway,Germany","Blueeyes Productions,Filmhuset AS,Liberator Productions,See more »,",,"$12,182,"
383,My Baby's Daddy,(2004), Comedy            ,4.5,"3,311",Cheryl Dunye,"Eddie Griffin,Anthony Anderson,Michael Imperioli,|,See full cast & crew,",USA,"Miramax,Brillstein-Grey Entertainment,Immortal Entertainment,See more »,",,"$17,321,573,"
384,Entre las piernas,(1999)," Drama, Mystery, Romance            ",6.4,"2,530",Manuel Gómez Pereira,"Victoria Abril,Javier Bardem,Carmelo Gómez,|,See full cast & crew,","Spain,France","Bocaboca Producciones,Aurum Producciones,DMVB Films,See more »,",,
385,Steam,(2007), Drama            ,5.2,148,Kyle Schickner,"Ruby Dee,Ally Sheedy,Kate Siegel,|,See full cast & crew,",USA,"Fencesitter Films,See more »,","$2,200,000",
386,Lotgenoten,(2013), Drama            ,5.3,113,Stephan Brenninkmeijer,"Alfred Heppener,Heleen van Doremalen,Fransie Groenendijk,|,See full cast & crew,",Netherlands,"BrennFilm,IO Filmproducties,See more »,",€500,
387,Ass Backwards,(2013)," Adventure, Comedy            ",4.2,"1,971",Chris Nelson,"June Diane Raphael,Casey Wilson,Jon Cryer,|,See full cast & crew,",USA,"Prominent Pictures,Worldview Entertainment,Indion Entertainment Group,See more »,","$3,000,000",
388,Music from Another Room,(1998)," Comedy, Drama, Romance            ",6.5,"4,411",Charlie Peters,"Jude Law,Jennifer Tilly,Gretchen Mol,|,See full cast & crew,",USA,"Orion Pictures,Capella International,See more »,",,
389,Vezdesushtiyat,(2017), Drama            ,7.7,743,Ilian Djevelekov,"Velislav Pavlov,Teodora Duhovnikova,Vesela Babinova,|,See full cast & crew,",Bulgaria,"Miramar Film,See more »,",,
390,Viva,(II) (2007)," Comedy, Drama, Musical            ",6.0,828,Anna Biller,"Anna Biller,Jared Sanford,Bridget Brno,|,See full cast & crew,",USA,"Anna Biller Productions,See more »,",,
391,Barash,(2015)," Comedy, Drama, Romance            ",5.9,626,Michal Vinik,"Sivan Noam Shimon,Hadas Jade Sakori,Dvir Benedek,|,See full cast & crew,",Israel,"Israel Film Fund,Lama Hafakot and Metro Tikshoret,Mifal Hapais,See more »,",,
392,Love Is the Devil: Study for a Portrait of Francis Bacon,(1998)," Biography, Drama, Romance            ",6.4,"3,063",John Maybury,"Derek Jacobi,Daniel Craig,Tilda Swinton,|,See full cast & crew,","UK,France,Japan,USA","BBC Films,British Film Institute (BFI),Arts Council of England,See more »,",,"$343,023,"
393,The Guest House,(2012), Romance            ,3.5,"1,274",Michael Baumgarten,"Ruth Reynolds,Madeline Merritt,Tom McCafferty,|,See full cast & crew,",USA,"Baumgarten Films,See more »,","$250,000",
394,The Mummy's Kiss,(2003)," Fantasy, Horror, Romance            ",4.8,445,Donald F. Glut,"Mia Zottoli,Sasha Peralto,George Thomas,|,See full cast & crew,",USA,,,
395,I'm with Lucy,(2002)," Comedy, Romance            ",6.0,"3,139",Jon Sherman,"Monica Potter,Craig Bierko,Linda Halaska,|,See full cast & crew,","USA,France","Gaumont,Gaumont Production,Fabulous Films,See more »,","$15,000,000",
396,Things You Can Tell Just by Looking at Her,(2000)," Drama, Romance            ",6.5,"6,184",Rodrigo García,"Glenn Close,Cameron Diaz,Calista Flockhart,|,See full cast & crew,",USA,"Franchise Pictures,Avnet/Kerner Productions,LTZ II Inc.,See more »,",,
397,Dirty Weekend,(2015)," Comedy, Drama            ",5.0,"1,725",Neil LaBute,"Matthew Broderick,Alice Eve,Phil Burke,|,See full cast & crew,",USA,"Horsethief Pictures,Indieproduction,See more »,",,
398,Girl Flu.,(2016)," Comedy, Family            ",6.3,250,Dorie Barton,"Katee Sackhoff,Jade Pettyjohn,Jeremy Sisto,|,See full cast & crew,",USA,"Free Chicken Films,See more »,",,
399,Women of the Night,(2001), Thriller            ,4.1,223,Zalman King,"Shawnee Free Jones,Seymour Cassel,Sally Kellerman,|,See full cast & crew,",USA,"The Zalman King Company,See more »,",,
400,Killer Movie,(2008)," Comedy, Horror, Mystery            ",4.7,"2,506",Jeff Fisher,"Paul Wesley,Kaley Cuoco,Gloria Votsis,|,See full cast & crew,",USA,,"$2,000,000",
401,Web of Seduction,(1999)," Drama, Mystery, Thriller            ",5.3,241,Blain Brown,"Lauren Hays,Eric Acsell,Tracy Ryan,|,See full cast & crew,",USA,,,
402,Geography Club,(2013), Comedy            ,6.6,"4,774",Gary Entin,"Cameron Deane Stewart,Justin Deeley,Meaghan Martin,|,See full cast & crew,",USA,"Enumerated Pictures,Huffington Pictures,Levy Leder Company,See more »,","$6,400,000",
403,A Million Happy Nows,(2017)," Drama, Romance            ",6.6,168,Albert Alarr,"Dan Gauthier,Dendrie Taylor,Robert Gant,|,See full cast & crew,",USA,"Open Book Productions,Perfect Features,See more »,",,
404,Tsumetai nettaigyo,(2010)," Comedy, Crime, Drama            ",7.1,"9,233",Sion Sono,"Mitsuru Fukikoshi,Denden,Asuka Kurosawa,|,See full cast & crew,",Japan,"Nikkatsu,Stairway,See more »,",,
405,La religieuse,(2013), Drama            ,6.5,"1,351",Guillaume Nicloux,"Pauline Etienne,Isabelle Huppert,Louise Bourgoin,|,See full cast & crew,","France,Germany,Belgium","Les Films du Worso,Belle Epoque Films,Versus Production,See more »,",,
406,Girltrash: All Night Long,(2014)," Comedy, Crime, Drama            ",6.5,"1,047",Alexandra Kondracke,"Lisa Rieffel,Erin Kelly,Michelle Lombardo,|,See full cast & crew,",USA,"Power Up Films,See more »,","$3,500,000",
407,Conception,(2011)," Comedy, Romance            ",5.4,"1,133",Josh Stolberg,"Pamela Adlon,David Arquette,Aaron Ashmore,|,See full cast & crew,",USA,"Rock It Productions,See more »,",,
408,Ringmaster,(1998), Comedy            ,3.2,"4,630",Neil Abramson,"Jerry Springer,Jaime Pressly,William McNamara,|,See full cast & crew,",USA,"Artisan Entertainment,Motion Picture Corporation of America (MPCA),The Kushner-Locke Company,See more »,","$3,500,000","$9,247,881,"
409,Zui hao de shi guang,(2005)," Drama, Romance            ",7.0,"4,843",Hsiao-Hsien Hou,"Qi Shu,Chen Chang,Fang Mei,|,See full cast & crew,","France,Taiwan","3H Films,Orly Films,Paradis Films,See more »,",,"$151,662,"
410,ToY,(2016)," Drama, Romance            ",5.7,395,Patrick Chapman,"Briana Evigan,Bre Blair,Nadine Crocker,|,See full cast & crew,",USA,"Nut Bucket Films,Easy Open Productions,TwinBrother Films,See more »,",,
411,Grace,(III) (2009)," Drama, Horror, Thriller            ",5.2,"7,253",Paul Solet,"Jordan Ladd,Samantha Ferris,Gabrielle Rose,|,See full cast & crew,","USA,Canada","ArieScope Pictures,Dark Eye Entertainment,Leomax Entertainment,See more »,","$5,000,000","$6,174,"
412,Your Friends & Neighbors,(1998)," Comedy, Drama, Romance            ",6.4,"7,357",Neil LaBute,"Amy Brenneman,Aaron Eckhart,Ben Stiller,|,See full cast & crew,",USA,"Polygram Filmed Entertainment,Propaganda Films,Fleece,See more »,","$5,000,000","$4,710,749,"
413,Alto,(2015)," Comedy, Family, Romance            ",4.9,442,Mikki del Monico,"Annabella Sciorra,Billy Wirth,Natalie Knepp,|,See full cast & crew,",USA,"Shake the Tree Productions,See more »,",,
414,Running on Empty Dreams,(2009)," Drama, Romance            ",4.6,684,Nitara Lee Osbourne,"Kathleen Benner,Rachel Owens,Jose Rosete,|,See full cast & crew,",USA,"Running on Empty Productions,Bassline Digital,TKH Productions,See more »,","$200,000",
415,Driving Lessons,(2006)," Comedy, Drama            ",6.8,"10,175",Jeremy Brock,"Rupert Grint,Laura Linney,Julie Walters,|,See full cast & crew,",UK,"ContentFilm,Rubber Tree Plant,UK Film Council,See more »,",,"$238,774,"
416,I'll Sleep When I'm Dead,(2003)," Crime, Drama, Mystery            ",5.8,"7,967",Mike Hodges,"Clive Owen,Malcolm McDowell,Jonathan Rhys Meyers,|,See full cast & crew,","UK,USA","Mosaic Film Group,Revere Pictures,Will & Company,See more »,",,"$358,804,"
417,Freeway II: Confessions of a Trickbaby,(1999)," Comedy, Crime, Drama            ",5.6,"2,434",Matthew Bright,"Natasha Lyonne,María Celedonio,David Alan Grier,|,See full cast & crew,",USA,"The Kushner-Locke Company,See more »,","$2,000,000",
418,Going Under,(2004), Drama            ,5.0,222,Eric Werthman,"Geno Lechner,Roger Rees,Richard Eagan,|,See full cast & crew,",USA,,"$500,000",
419,Songcatcher,(2000)," Drama, Music            ",7.2,"3,023",Maggie Greenwald,"Janet McTeer,Michael Harding,Michael Davis,|,See full cast & crew,",USA,"ErgoArts,Rigas Entertainment,See more »,","$1,800,000","$3,050,934,"
420,A Marine Story,(2010)," Crime, Drama, Romance            ",6.1,"1,985",Ned Farr,"Dreya Weber,Paris P. Pickard,Anthony Michael Jones,|,See full cast & crew,",USA,"Last Battlefield Productions,Red Road Studio,See more »,",,
421,Viola di mare,(2009)," Drama, History, Romance            ",6.8,"1,291",Donatella Maiorca,"Valeria Solarino,Isabella Ragonese,Ennio Fantastichini,|,See full cast & crew,",Italy,"Italian Dreams Factory,Ministero per i Beni e le Attività Culturali (MiBAC),Sicilia Film Commission,See more »,",,
422,Among Friends,(2012)," Comedy, Horror            ",4.5,"1,423",Danielle Harris,"Alyssa Lobit,Jennifer Blanc-Biehn,Kamala Jones,|,See full cast & crew,",USA,"Three Little Birds Productions,Hollywood Treasures,See more »,",,
423,Strange Bedfellows,(2004), Comedy            ,6.4,"1,669",Dean Murphy,"Michael Caton,Alan Cassell,Andy Pappas,|,See full cast & crew,",Australia,"Instinct Entertainment,See more »,",,
424,All About E,(2015)," Comedy, Drama, Romance            ",4.7,824,Louise Wadley,"Mandahla Rose,Brett Rogers,Julia Billington,|,See full cast & crew,",Australia,"Girls' Own Pictures,See more »,","AUD 780,000",
425,Jiminy Glick in Lalawood,(2004)," Comedy, Mystery            ",5.6,"1,782",Vadim Jean,"Martin Short,Jan Hooks,Linda Cardellini,|,See full cast & crew,","Canada,USA","Gold Circle Films,Brillstein-Grey Entertainment,Dolshor Productions,See more »,",,"$25,660,"
426,Popcorn,(2007)," Comedy, Romance            ",5.7,922,Darren Paul Fisher,"Jack Ryder,Jodi Albert,Andrew Lee Potts,|,See full cast & crew,",UK,"Content Providers,DMS Films Limited,Popcorn the Movie Ltd.,See more »,",,
427,The Cabin Movie,(2005)," Comedy, Drama            ",4.7,369,Dylan Akio Smith,"Arabella Bushnell,Ben Cotton,Brad Dryborough,|,See full cast & crew,",Canada,"Cabin Movie Productions Ltd.,Hybrid Films,See more »,","CAD 10,000",
428,The Devil's Tomb,(2009)," Action, Horror, Sci-Fi            ",3.8,"6,088",Jason Connery,"Cuba Gooding Jr.,Ray Winstone,Ron Perlman,|,See full cast & crew,",USA,"Ice Cold Productions,Empyreal Entertainment,Ringleader Studios,See more »,","$10,000,000",
429,Camp Beaverton: Meet the Beavers,(2013)," Documentary, Adventure, Comedy            ",5.2,101,,,USA,,,
430,Sinful Obsession,(1999), Drama            ,5.2,184,Eric Gibson,"Nikki Fritz,Burke Morgan,Dana Robbins,|,See full cast & crew,",USA,"Playboy Entertainment Group,See more »,",,
431,New Best Friend,(2002)," Drama, Mystery, Thriller            ",5.3,"3,050",Zoe Clarke-Williams,"Taye Diggs,Dominique Swain,Mia Kirshner,|,See full cast & crew,",USA,"FGM Entertainment,See more »,",,"$28,658,"
432,Limbo,(1999)," Adventure, Drama, Thriller            ",7.1,"5,420",John Sayles,"David Strathairn,Mary Elizabeth Mastrantonio,Vanessa Martinez,|,See full cast & crew,",USA,"Green/Renzi,See more »,","$8,000,000","$1,997,807,"
433,Jaded,(1998), Drama            ,5.4,640,Caryn Krooth,"Carla Gugino,Richard Bright,Robert Knepper,|,See full cast & crew,",USA,"City Block Productions,See more »,",,
434,Survivors Exposed,(2001), Comedy            ,3.5,238,Doug Hoffman,"Julie K. Smith,Shauna O'Brien,Alexus Winston,|,See full cast & crew,",USA,"Freshway Productions,Independent American Pictures,See more »,",,
435,The Moguls,(2005), Comedy            ,6.3,"5,832",Michael Traeger,"Jeff Bridges,Ted Danson,Joe Pantoliano,|,See full cast & crew,","USA,Germany","First Look International,Qwerty Films,N1 European Film Produktions GmbH & Co. KG,See more »,",,"$15,090,"
436,The Four-Faced Liar,(2010)," Comedy, Drama, Romance            ",5.8,"2,347",Jacob Chase,"Daniel Carlisle,Todd Kubrak,Emily Peck,|,See full cast & crew,",USA,"6140 Productions,OneZero Productions,Brillhart / Gonzales Productions,See more »,","$2,000,000",
437,Trust the Man,(2005)," Comedy, Drama, Romance            ",5.7,"8,096",Bart Freundlich,"David Duchovny,Julianne Moore,Billy Crudup,|,See full cast & crew,",USA,"Sidney Kimmel Entertainment,Major Studio Partners,Process Media,See more »,","$9,000,000","$1,530,535,"
438,À l'aventure,(2008)," Drama, Fantasy, Romance            ",5.5,"1,624",Jean-Claude Brisseau,"Carole Brana,Arnaud Binard,Nadia Chibani,|,See full cast & crew,",France,"Moby Dick Films,La Sorcière Rouge,Soficinéma 3,See more »,",,
439,The Drawn Together Movie: The Movie!,(2010)," Animation, Comedy, Mystery            ",6.3,"3,500",Greg Franklin,"Adam Carolla,Jess Harnell,Seth MacFarlane,|,See full cast & crew,",USA,"Comedy Central,Six Point Harness,See more »,",,
440,Humpday,(2009)," Comedy, Drama, Romance            ",6.0,"5,068",Lynn Shelton,"Mark Duplass,Joshua Leonard,Alycia Delmore,|,See full cast & crew,",USA,"Magnolia Pictures,Seashel Pictures,See more »,",,"$406,943,"
441,Thirteen Conversations About One Thing,(2001), Drama            ,7.1,"9,109",Jill Sprecher,"Alan Arkin,John Turturro,Matthew McConaughey,|,See full cast & crew,",USA,"Stonelock Pictures,Single Cell Pictures,double A Films,See more »,","$4,500,000","$3,288,164"
442,Edge of Seventeen,(1998)," Comedy, Drama, Romance            ",6.8,"5,224",David Moreton,"Chris Stafford,Tina Holmes,Andersen Gabrych,|,See full cast & crew,",USA,"Blue Streak Films,Luna Pictures,See more »,","$700,000","$870,751,"
443,Cat Skin,(2017)," Drama, Romance            ",7.9,74,Daniel Grasskamp,"Faye Sewell,Jodie Hirst,Isaac Money,|,See full cast & crew,",UK,,,
444,Sin noticias de Dios,(2001)," Crime, Drama            ",6.5,"5,070",Agustín Díaz Yanes,"Penélope Cruz,Victoria Abril,Jero García,|,See full cast & crew,","Spain,France,Italy,Mexico","Flamenco Films S.A.,Tornasol Films,Cartel Films,See more »,","ESP 1,200,000","$77,281,"
445,The Family Tree,(2011)," Comedy, Drama            ",5.5,"1,723",Vivi Friedman,"Rachael Leigh Cook,Hope Davis,Dermot Mulroney,|,See full cast & crew,","Australia,USA","Driving Lessons,See more »,",,"$3,658,"
446,Harem Suare,(1999)," Drama, History            ",6.2,"2,413",Ferzan Ozpetek,"Marie Gillain,Alex Descas,Lucia Bosé,|,See full cast & crew,","Italy,France,Turkey","R&C Produzioni,Films Balenciaga, Les,AFS Film,See more »,",,
447,Yes or No: Yaak Rak Gaw Rak Loey,(2010)," Comedy, Romance            ",7.0,"1,448",Saratswadee Wongsomphet,"Sushar Manaying,Supanart Jittaleela,Arisara Thongborisut,|,See full cast & crew,",Thailand,,,
448,All Over the Guy,(2001)," Comedy, Romance            ",6.6,"4,205",Julie Davis,"Dan Bucatinsky,Richard Ruccolo,Sasha Alexander,|,See full cast & crew,",USA,,,"$1,006,969,"
449,The Hot Flashes,(2013)," Comedy, Sport            ",5.0,"1,626",Susan Seidelman,"Brooke Shields,Wanda Sykes,Daryl Hannah,|,See full cast & crew,",USA,"Vertical Entertainment,4K Productions,The Hot Flashes LLC,See more »,","$4,000,000",
450,Forbidden Sins,(1999)," Crime, Drama, Thriller            ",4.2,414,Robert Angelo,"Michael A. Licata,Kirstin Pierce,Corbin Timbrook,|,See full cast & crew,",USA,"MRG Entertainment,Industrial Entertainment,See more »,",,
