,name,year,genre,rate,voter,director,star,country,company,budget,gross
332,Lila dit ça,(2004)," Crime, Drama, Romance            ",7.0,"4,344",Ziad Doueiri,"Vahina Giocante,Moa Khouas,Karim Ben Haddou,|,See full cast & crew,","France,UK","Huit et Demi Productions,Zeal S.r.l.,Passion Pictures,See more »,",,"$121,166,"
333,Sukkar banat,(2007)," Comedy, Drama, Romance            ",7.1,"11,137",Nadine Labaki,"Nadine Labaki,Joanna Moukarzel,Gisèle Aouad,|,See full cast & crew,","France,Lebanon","Les Films des Tournelles,Les Films de Beyrouth,Roissy Films,See more »,","€1,300,000","$1,060,591,"
334,Trash Fire,(2016)," Comedy, Drama, Horror            ",5.8,"2,345",Richard Bates Jr.,"Adrian Grenier,Angela Trimbur,Fionnula Flanagan,|,See full cast & crew,",USA,"Circle of Confusion,Snowfort Pictures,See more »,",,
335,The Sex Movie,(2006), Drama            ,4.9,783,Colton Lawrence,"Michelle Mosley,Matthew Tyler,Mike Fallon,|,See full cast & crew,",USA,"Argentic Pictures,Outside Films,See more »,","$15,000",
336,Possession,(2002)," Drama, Mystery, Romance            ",6.4,"12,221",Neil LaBute,"Gwyneth Paltrow,Aaron Eckhart,Jeremy Northam,|,See full cast & crew,","USA,UK","Focus Features,Warner Bros.,Baltimore Spring Creek Productions,See more »,","$25,000,000","$10,103,647,"
337,The Unspoken,(2015)," Horror, Thriller            ",4.9,"1,527",Sheldon Wilson,"Jodelle Ferland,Sunny Suljic,Pascale Hutton,|,See full cast & crew,",Canada,"Lighthouse Pictures,Sapphire Fire Limited,See more »,",,
338,Raven's Touch,(2015), Drama            ,4.2,546,,"Dreya Weber,Thunderbird Dinwiddie,David Hayward,|,See full cast & crew,",USA,"Soul Kiss Films,See more »,","$200,000",
339,Girl Play,(2004), Comedy            ,4.7,716,Lee Friedlander,"Robin Greenspan,Lacie Harmon,Mink Stole,|,See full cast & crew,",USA,"Goff-Kellam Productions,See more »,","$1,000,000",
340,Whores' Glory,(2011), Documentary            ,7.2,"4,277",Michael Glawogger,"Emma,Ning,Toh,|,See full cast & crew,","Germany,Austria","Lotus Film,Quinte Film GmbH,Living Films,See more »,",,"$31,313,"
341,Sala samobójców,(2011)," Animation, Drama, Thriller            ",6.8,"7,916",Jan Komasa,"Jakub Gierszal,Roma Gasiorowska,Agata Kulesza,|,See full cast & crew,",Poland,"Mediabrigade,Odra Film,Polski Instytut Sztuki Filmowej,See more »,","PLN 6,000,000","$7,226,940,"
342,Scotty and the Secret History of Hollywood,(2017), Documentary            ,6.4,225,Matt Tyrnauer,"Scotty Bowers,Peter Bart,Stephen Fry,|,See full cast & crew,",USA,"Altimeter Films,Water's End Productions,See more »,",,"$461,689,"
343,Black and White,(I) (1999)," Crime, Drama, Music            ",5.0,"5,331",James Toback,"Ben Stiller,Allan Houston,Claudia Schiffer,|,See full cast & crew,",USA,"Bigel / Mailer Films,Palm Pictures,See more »,","$12,000,000","$5,241,315,"
344,The Countess,(2009)," Biography, Drama, History            ",6.3,"7,112",Julie Delpy,"Julie Delpy,Daniel Brühl,William Hurt,|,See full cast & crew,","France,Germany,USA","Serenity Film,Celluloid Dreams,EMC Filmproduktion,See more »,","$8,500,000",
345,Trailer Park Boys: The Movie,(2006)," Comedy, Crime            ",7.3,"11,124",Mike Clattenburg,"Robb Wells,John Paul Tremblay,Mike Smith,|,See full cast & crew,",Canada,"Alliance Atlantis Motion Picture Distribution,Trailer Park Productions,Topsail Entertainment,See more »,","CAD 5,000,000",
346,Les poupées russes,(2005)," Comedy, Drama, Romance            ",7.0,"18,111",Cédric Klapisch,"Romain Duris,Kelly Reilly,Audrey Tautou,|,See full cast & crew,","France,UK","Lunar Films,StudioCanal,France 2 (FR2),See more »,","$12,500,000","$323,331,"
347,Blow Dry,(2001)," Comedy, Drama, Romance            ",6.3,"7,373",Paddy Breathnach,"Alan Rickman,Natasha Richardson,Rachel Griffiths,|,See full cast & crew,","USA,UK,Germany","IMF Internationale Medien und Film GmbH & Co. Produktions KG,Intermedia Films,Mirage Enterprises,See more »,",,"$637,769,"
348,The Beautiful Ordinary,(2007)," Comedy, Drama            ",6.0,"2,912",Jess Manafort,"Katrina Begin,Charles Chen,Melonie Diaz,|,See full cast & crew,",USA,"Mirror Cube Films,Persistent Entertainment,See more »,",,
349,Love Is All You Need?,(2016), Drama            ,5.9,730,Kim Rocco Shields,"Briana Evigan,Tyler Blackburn,Kyla Kenedy,|,See full cast & crew,",USA,"Genius Produced,Love Is All You Need,Genius Pictures,See more »,",,
350,Palindromes,(2004)," Comedy, Drama            ",6.8,"11,433",Todd Solondz,"Jennifer Jason Leigh,Ellen Barkin,Stephen Adly Guirgis,|,See full cast & crew,",USA,"Extra Large Pictures,See more »,",,"$553,368,"
351,Jisatsu sâkuru,(2001)," Crime, Drama, Horror            ",6.6,"16,921",Sion Sono,"Ryo Ishibashi,Masatoshi Nagase,Mai Hosho,|,See full cast & crew,",Japan,"Omega Project,Biggubîto,For Peace Co. Ltd.,See more »,","$250,000",
352,All Through the House,(2015), Horror            ,4.8,"1,555",Todd Nunes,"Ashley Mary Nunes,Jessica Cameron,Melynda Kiring,|,See full cast & crew,",USA,"The Readmond Company,See more »,",,
353,Ambrosia,(I) (2012), Drama            ,4.1,274,Baharak Saeid Monir,"Sahar Biniaz,Camyar Chai,Heather Doerksen,|,See full cast & crew,",Canada,"Ambrosia Film,Side Street Post,See more »,",,
354,Bright Young Things,(2003)," Comedy, Drama, War            ",6.6,"4,676",Stephen Fry,"Stephen Campbell Moore,Emily Mortimer,Dan Aykroyd,|,See full cast & crew,",UK,"The Film Consortium,UK Film Council,Visionview Production,See more »,",,"$931,755,"
355,Tirante el Blanco,(2006)," Adventure, Romance            ",4.0,806,Vicente Aranda,"Caspar Zafer,Esther Nubiola,Leonor Watling,|,See full cast & crew,","Italy,Spain,UK","Carolina Films,DeAPlaneta,Feelmax,See more »,","€14,000,000",
356,Carmen y Lola,(2018)," Drama, Romance            ",7.4,324,Arantxa Echevarria,"Moreno Borja,Javier I. Bustamante,Rafaela León,|,See full cast & crew,",Spain,"Tvtec servicios audiovisuales,See more »,","€700,000",
357,The Oh in Ohio,(2006)," Comedy, Drama, Romance            ",5.6,"5,762",Billy Kent,"Parker Posey,Paul Rudd,Danny DeVito,|,See full cast & crew,",USA,"Ambush Entertainment,The AV Club,Cold Iron Pictures,See more »,","$5,000,000","$418,689,"
358,Head On,(1998)," Drama, Romance            ",6.4,"3,697",Ana Kokkinos,"Alex Dimitriades,Elena Mandalis,Damien Fotiou,|,See full cast & crew,",Australia,"Australian Film Finance Corporation (AFFC),Great Scott Productions Pty. Ltd.,Film Victoria,See more »,",,"$378,667,"
359,Angry Indian Goddesses,(2015)," Comedy, Drama            ",6.9,"2,309",Pan Nalin,"Sarah-Jane Dias,Rajshri Deshpande,Sandhya Mridul,|,See full cast & crew,","India,Germany","Jungle Book Entertainment,ONE TWO Films,Protein Entertainment,See more »,",,
360,Judas Kiss,(1998)," Crime, Drama, Thriller            ",6.4,"3,296",Sebastian Gutierrez,"Alan Rickman,Emma Thompson,Carla Gugino,|,See full cast & crew,",USA,"Bandeira Entertainment,Flynn/Simchowitz,Key Entertainment,See more »,",,
361,Eating Out 2: Sloppy Seconds,(2006)," Comedy, Romance            ",6.3,"3,381",Phillip J. Bartell,"Jim Verraros,Emily Brooke Hands,Rebekah Kochan,|,See full cast & crew,",USA,"Ariztical Entertainment,Automat Pictures,EOSS Productions,See more »,",,
362,La Ciénaga,(2001)," Comedy, Drama            ",7.1,"4,396",Lucrecia Martel,"Mercedes Morán,Graciela Borges,Martín Adjemián,|,See full cast & crew,","Argentina,France,Spain,Japan","4k Films,Wanda Visión S.A.,Cuatro Cabezas,See more »,",,"$103,215,"
363,Boogie Woogie,(2009)," Comedy, Drama            ",5.2,"3,312",Duncan Ward,"Gillian Anderson,Alan Cumming,Heather Graham,|,See full cast & crew,",UK,"The Works International,Constance Media,Firefly,See more »,","$6,000,000","$1,776,"
364,Burn Burn Burn,(2015)," Comedy, Drama            ",7.0,"1,191",Chanya Button,"Laura Carmichael,Joe Dempsie,Hannah Arterton,|,See full cast & crew,",UK,"Rather Good Films,See more »,",,
365,Stuff,(2015), Drama            ,4.3,200,Suzanne Guacci,"Yvonne Jung,Karen Sillas,Thunderbird Dinwiddie,|,See full cast & crew,",USA,"Aspire Productions,Really Good Stuff,See more »,",,
366,Andið eðlilega,(2018), Drama            ,7.1,243,Isold Uggadottir,"Kristín Þóra Haraldsdóttir,Babetida Sadjo,Patrik Nökkvi Pétursson,|,See full cast & crew,","Iceland,Sweden,Belgium","Zik Zak Kvikmyndir,See more »,",,
367,Les chansons d'amour,(2007)," Drama, Musical, Romance            ",7.2,"8,242",Christophe Honoré,"Ludivine Sagnier,Louis Garrel,Clotilde Hesme,|,See full cast & crew,",France,"Alma Films,Flach Film,Centre National de la Cinématographie (CNC),See more »,",,"$103,970,"
368,Zwei Mütter,(2013), Drama            ,5.1,432,Anne Zohra Berrached,"Karina Plachetka,Sabine Wolf,Florian Weber,|,See full cast & crew,",Germany,"Filmakademie Baden-Württemberg,Das Kleine Fernsehspiel (ZDF),See more »,",,
369,The Specials,(2000)," Action, Comedy, Fantasy            ",5.9,"2,075",Craig Mazin,"Rob Lowe,Thomas Haden Church,Paget Brewster,|,See full cast & crew,",USA,"Brillstein-Grey Entertainment,Mindfire Entertainment,See more »,","$1,000,000","$12,996,"
370,Timecode,(2000)," Drama, Romance            ",6.2,"6,187",Mike Figgis,"Jeanne Tripplehorn,Stellan Skarsgård,Salma Hayek,|,See full cast & crew,",USA,"Screen Gems,Red Mullet Productions,See more »,","$4,000,000","$945,041,"
371,Addicted to Fresno,(2015)," Comedy, Drama            ",5.4,"1,913",Jamie Babbit,"Judy Greer,Natasha Lyonne,Malcolm Barrett,|,See full cast & crew,",USA,"Gamechanger Films,Leeden Media,Lakeview Productions,See more »,",,
372,Ha-Sodot,(2007)," Drama, Romance            ",7.0,"1,771",Avi Nesher,"Fanny Ardant,Ania Bukstein,Michal Shtamler,|,See full cast & crew,","France,Israel","Artomas Communications,Metro Communications,Tu Vas Voir Productions,See more »,",,"$122,094,"
373,Me Him Her,(2015)," Comedy, Romance            ",5.4,"1,328",Max Landis,"Dustin Milligan,Luke Bracey,Emily Meade,|,See full cast & crew,",USA,"Big Beach Films,See more »,","$5,000,000",
374,Signature Move,(2017)," Comedy, Drama, Romance            ",5.8,305,Jennifer Reeder,"Fawzia Mirza,Shabana Azmi,Sari Sanchez,|,See full cast & crew,",USA,"Newcity's Chicago Film Project,Full Spectrum Features,Black Apple Media,See more »,",,"$31,080,"
375,The Monkey's Mask,(2000)," Crime, Mystery, Thriller            ",5.1,"1,395",Samantha Lang,"Susie Porter,Kelly McGillis,Abbie Cornish,|,See full cast & crew,","Australia,Canada,France,Italy,Japan","Arenafilm,Asmik Ace Entertainment,Canal+,See more »,",,"$45,826,"
376,Sordid Lives,(2000)," Comedy, Romance            ",6.8,"2,622",Del Shores,"Delta Burke,Bonnie Bedelia,Olivia Newton-John,|,See full cast & crew,",USA,"Daly-Harris Productions,Davis Entertainment Classics,Sordid Lives LLC,See more »,",,"$1,111,273"
377,The Adventures of Beatle,(2015)," Comedy, Drama, Thriller            ",5.7,"2,492",Donna Robinson,"Ever Carradine,Michele Hicks,Jeffrey Dean Morgan,|,See full cast & crew,",USA,"Big Easy Pictures,Side Tracked Pictures,See more »,",,
378,The Unseen,(I) (2016)," Action, Horror, Sci-Fi            ",5.6,294,Geoff Redknap,"Aden Young,Camille Sullivan,Julia Sarah Stone,|,See full cast & crew,",Canada,"Goonworks Films,See more »,",,
379,Dark,(I) (2015)," Drama, Thriller            ",4.8,"1,787",Nick Basile,"Whitney Able,Alexandra Breckenridge,Michael Eklund,|,See full cast & crew,",USA,"ADIUVO Productions,Blackout,Clayface Pictures,See more »,","$400,000",
380,Gracie,(2007)," Biography, Drama, Sport            ",6.2,"3,822",Davis Guggenheim,"Carly Schroeder,Andrew Shue,Elisabeth Shue,|,See full cast & crew,",USA,"Elevation Filmworks,Picturehouse,Ursa Major Films LLC,See more »,","$9,000,000","$2,955,039,"
381,Je te mangerais,(2009)," Drama, Music            ",5.7,"1,111",Sophie Laloy,"Judith Davis,Marc Chapiteau,Fabienne Babe,|,See full cast & crew,",France,"ICE3,Studio 37,Rhône-Alpes Cinéma,See more »,","€3,000,000",
382,101 Reykjavík,(2000)," Comedy, Romance            ",6.9,"8,865",Baltasar Kormákur,"Hilmir Snær Guðnason,Victoria Abril,Hanna María Karlsdóttir,|,See full cast & crew,","Iceland,Denmark,France,Norway,Germany","Blueeyes Productions,Filmhuset AS,Liberator Productions,See more »,",,"$12,182,"
383,My Baby's Daddy,(2004), Comedy            ,4.5,"3,311",Cheryl Dunye,"Eddie Griffin,Anthony Anderson,Michael Imperioli,|,See full cast & crew,",USA,"Miramax,Brillstein-Grey Entertainment,Immortal Entertainment,See more »,",,"$17,321,573,"
384,Entre las piernas,(1999)," Drama, Mystery, Romance            ",6.4,"2,530",Manuel Gómez Pereira,"Victoria Abril,Javier Bardem,Carmelo Gómez,|,See full cast & crew,","Spain,France","Bocaboca Producciones,Aurum Producciones,DMVB Films,See more »,",,
385,Steam,(2007), Drama            ,5.2,148,Kyle Schickner,"Ruby Dee,Ally Sheedy,Kate Siegel,|,See full cast & crew,",USA,"Fencesitter Films,See more »,","$2,200,000",
386,Lotgenoten,(2013), Drama            ,5.3,113,Stephan Brenninkmeijer,"Alfred Heppener,Heleen van Doremalen,Fransie Groenendijk,|,See full cast & crew,",Netherlands,"BrennFilm,IO Filmproducties,See more »,",€500,
387,Ass Backwards,(2013)," Adventure, Comedy            ",4.2,"1,971",Chris Nelson,"June Diane Raphael,Casey Wilson,Jon Cryer,|,See full cast & crew,",USA,"Prominent Pictures,Worldview Entertainment,Indion Entertainment Group,See more »,","$3,000,000",
388,Music from Another Room,(1998)," Comedy, Drama, Romance            ",6.5,"4,411",Charlie Peters,"Jude Law,Jennifer Tilly,Gretchen Mol,|,See full cast & crew,",USA,"Orion Pictures,Capella International,See more »,",,
389,Vezdesushtiyat,(2017), Drama            ,7.7,743,Ilian Djevelekov,"Velislav Pavlov,Teodora Duhovnikova,Vesela Babinova,|,See full cast & crew,",Bulgaria,"Miramar Film,See more »,",,
390,Viva,(II) (2007)," Comedy, Drama, Musical            ",6.0,828,Anna Biller,"Anna Biller,Jared Sanford,Bridget Brno,|,See full cast & crew,",USA,"Anna Biller Productions,See more »,",,
391,Barash,(2015)," Comedy, Drama, Romance            ",5.9,626,Michal Vinik,"Sivan Noam Shimon,Hadas Jade Sakori,Dvir Benedek,|,See full cast & crew,",Israel,"Israel Film Fund,Lama Hafakot and Metro Tikshoret,Mifal Hapais,See more »,",,
392,Love Is the Devil: Study for a Portrait of Francis Bacon,(1998)," Biography, Drama, Romance            ",6.4,"3,063",John Maybury,"Derek Jacobi,Daniel Craig,Tilda Swinton,|,See full cast & crew,","UK,France,Japan,USA","BBC Films,British Film Institute (BFI),Arts Council of England,See more »,",,"$343,023,"
393,The Guest House,(2012), Romance            ,3.5,"1,274",Michael Baumgarten,"Ruth Reynolds,Madeline Merritt,Tom McCafferty,|,See full cast & crew,",USA,"Baumgarten Films,See more »,","$250,000",
394,The Mummy's Kiss,(2003)," Fantasy, Horror, Romance            ",4.8,445,Donald F. Glut,"Mia Zottoli,Sasha Peralto,George Thomas,|,See full cast & crew,",USA,,,
395,I'm with Lucy,(2002)," Comedy, Romance            ",6.0,"3,139",Jon Sherman,"Monica Potter,Craig Bierko,Linda Halaska,|,See full cast & crew,","USA,France","Gaumont,Gaumont Production,Fabulous Films,See more »,","$15,000,000",
396,Things You Can Tell Just by Looking at Her,(2000)," Drama, Romance            ",6.5,"6,184",Rodrigo García,"Glenn Close,Cameron Diaz,Calista Flockhart,|,See full cast & crew,",USA,"Franchise Pictures,Avnet/Kerner Productions,LTZ II Inc.,See more »,",,
397,Dirty Weekend,(2015)," Comedy, Drama            ",5.0,"1,725",Neil LaBute,"Matthew Broderick,Alice Eve,Phil Burke,|,See full cast & crew,",USA,"Horsethief Pictures,Indieproduction,See more »,",,
398,Girl Flu.,(2016)," Comedy, Family            ",6.3,250,Dorie Barton,"Katee Sackhoff,Jade Pettyjohn,Jeremy Sisto,|,See full cast & crew,",USA,"Free Chicken Films,See more »,",,
399,Women of the Night,(2001), Thriller            ,4.1,223,Zalman King,"Shawnee Free Jones,Seymour Cassel,Sally Kellerman,|,See full cast & crew,",USA,"The Zalman King Company,See more »,",,
400,Killer Movie,(2008)," Comedy, Horror, Mystery            ",4.7,"2,506",Jeff Fisher,"Paul Wesley,Kaley Cuoco,Gloria Votsis,|,See full cast & crew,",USA,,"$2,000,000",
401,Web of Seduction,(1999)," Drama, Mystery, Thriller            ",5.3,241,Blain Brown,"Lauren Hays,Eric Acsell,Tracy Ryan,|,See full cast & crew,",USA,,,
402,Geography Club,(2013), Comedy            ,6.6,"4,774",Gary Entin,"Cameron Deane Stewart,Justin Deeley,Meaghan Martin,|,See full cast & crew,",USA,"Enumerated Pictures,Huffington Pictures,Levy Leder Company,See more »,","$6,400,000",
403,A Million Happy Nows,(2017)," Drama, Romance            ",6.6,168,Albert Alarr,"Dan Gauthier,Dendrie Taylor,Robert Gant,|,See full cast & crew,",USA,"Open Book Productions,Perfect Features,See more »,",,
404,Tsumetai nettaigyo,(2010)," Comedy, Crime, Drama            ",7.1,"9,233",Sion Sono,"Mitsuru Fukikoshi,Denden,Asuka Kurosawa,|,See full cast & crew,",Japan,"Nikkatsu,Stairway,See more »,",,
405,La religieuse,(2013), Drama            ,6.5,"1,351",Guillaume Nicloux,"Pauline Etienne,Isabelle Huppert,Louise Bourgoin,|,See full cast & crew,","France,Germany,Belgium","Les Films du Worso,Belle Epoque Films,Versus Production,See more »,",,
406,Girltrash: All Night Long,(2014)," Comedy, Crime, Drama            ",6.5,"1,047",Alexandra Kondracke,"Lisa Rieffel,Erin Kelly,Michelle Lombardo,|,See full cast & crew,",USA,"Power Up Films,See more »,","$3,500,000",
407,Conception,(2011)," Comedy, Romance            ",5.4,"1,133",Josh Stolberg,"Pamela Adlon,David Arquette,Aaron Ashmore,|,See full cast & crew,",USA,"Rock It Productions,See more »,",,
408,Ringmaster,(1998), Comedy            ,3.2,"4,630",Neil Abramson,"Jerry Springer,Jaime Pressly,William McNamara,|,See full cast & crew,",USA,"Artisan Entertainment,Motion Picture Corporation of America (MPCA),The Kushner-Locke Company,See more »,","$3,500,000","$9,247,881,"
409,Zui hao de shi guang,(2005)," Drama, Romance            ",7.0,"4,843",Hsiao-Hsien Hou,"Qi Shu,Chen Chang,Fang Mei,|,See full cast & crew,","France,Taiwan","3H Films,Orly Films,Paradis Films,See more »,",,"$151,662,"
410,ToY,(2016)," Drama, Romance            ",5.7,395,Patrick Chapman,"Briana Evigan,Bre Blair,Nadine Crocker,|,See full cast & crew,",USA,"Nut Bucket Films,Easy Open Productions,TwinBrother Films,See more »,",,
411,Grace,(III) (2009)," Drama, Horror, Thriller            ",5.2,"7,253",Paul Solet,"Jordan Ladd,Samantha Ferris,Gabrielle Rose,|,See full cast & crew,","USA,Canada","ArieScope Pictures,Dark Eye Entertainment,Leomax Entertainment,See more »,","$5,000,000","$6,174,"
